k,d,extra,n,trial,pass_det,pass_prob
3,1,2,8192,100,0,0
3,1,2,8192,101,0,0
3,1,2,8192,102,0,0
3,1,2,8192,103,0,0
3,1,2,8192,104,0,0
3,1,2,8192,105,0,0
3,1,2,8192,106,0,0
3,1,2,8192,107,0,0
3,1,2,8192,108,0,0
3,1,2,8192,109,0,0
3,1,2,8192,110,0,0
3,1,2,8192,111,0,0
3,1,2,8192,112,0,0
3,1,2,8192,113,0,0
3,1,2,8192,114,0,0
3,1,2,8192,115,0,0
3,1,2,8192,116,0,0
3,1,2,8192,117,0,0
3,1,2,8192,118,0,0
3,1,2,8192,119,0,0
3,1,2,8192,120,0,0
3,1,2,8192,121,0,0
3,1,2,8192,122,0,0
3,1,2,8192,123,0,0
3,1,2,8192,124,0,0
3,1,2,8192,125,0,0
3,1,2,8192,126,0,0
3,1,2,8192,127,0,0
3,1,2,8192,128,0,0
3,1,2,8192,129,0,0
3,1,2,8192,130,0,0
3,1,2,8192,131,0,0
3,1,2,8192,132,0,0
3,1,2,8192,133,0,0
3,1,2,8192,134,0,0
3,1,2,8192,135,0,0
3,1,2,8192,136,0,0
3,1,2,8192,137,0,0
3,1,2,8192,138,0,0
3,1,2,8192,139,0,0
3,1,2,8192,140,0,0
3,1,2,8192,141,0,0
3,1,2,8192,142,0,0
3,1,2,8192,143,0,0
3,1,2,8192,144,0,0
3,1,2,8192,145,0,0
3,1,2,8192,146,0,0
3,1,2,8192,147,0,0
3,1,2,8192,148,0,0
3,1,2,8192,149,0,0
3,1,2,8192,150,0,0
3,1,2,8192,151,0,0
3,1,2,8192,152,0,0
3,1,2,8192,153,0,0
3,1,2,8192,154,0,0
3,1,2,8192,155,0,0
3,1,2,8192,156,0,0
3,1,2,8192,157,0,0
3,1,2,8192,158,0,0
3,1,2,8192,159,0,0
3,1,2,8192,160,0,0
3,1,2,8192,161,0,0
3,1,2,8192,162,0,0
3,1,2,8192,163,0,0
3,1,2,8192,164,0,0
3,1,2,8192,165,0,0
3,1,2,8192,166,0,0
3,1,2,8192,167,0,0
3,1,2,8192,168,0,0
3,1,2,8192,169,0,0
3,1,2,8192,170,0,0
3,1,2,8192,171,0,0
3,1,2,8192,172,0,0
3,1,2,8192,173,0,0
3,1,2,8192,174,0,0
3,1,2,8192,175,0,0
3,1,2,8192,176,0,0
3,1,2,8192,177,0,0
3,1,2,8192,178,0,0
3,1,2,8192,179,0,0
3,1,2,8192,180,0,0
3,1,2,8192,181,0,0
3,1,2,8192,182,0,0
3,1,2,8192,183,0,0
3,1,2,8192,184,0,0
3,1,2,8192,185,0,0
3,1,2,8192,186,0,0
3,1,2,8192,187,0,0
3,1,2,8192,188,0,0
3,1,2,8192,189,0,0
3,1,2,8192,190,0,0
3,1,2,8192,191,0,0
3,1,2,8192,192,0,0
3,1,2,8192,193,0,0
3,1,2,8192,194,0,0
3,1,2,8192,195,0,0
3,1,2,8192,196,0,0
3,1,2,8192,197,0,0
3,1,2,8192,198,0,0
3,1,2,8192,199,0,0
3,1,4,64,0,0,0
3,1,4,64,1,0,0
3,1,4,64,2,0,0
3,1,4,64,3,0,0
3,1,4,64,4,0,0
3,1,4,64,5,0,0
3,1,4,64,6,0,0
3,1,4,64,7,0,0
3,1,4,64,8,0,0
3,1,4,64,9,0,0
3,1,4,64,10,0,0
3,1,4,64,11,0,0
3,1,4,64,12,0,0
3,1,4,64,13,0,0
3,1,4,64,14,0,0
3,1,4,64,15,0,0
3,1,4,64,16,0,0
3,1,4,64,17,0,0
3,1,4,64,18,0,0
3,1,4,64,19,0,0
3,1,4,64,20,0,0
3,1,4,64,21,0,0
3,1,4,64,22,0,0
3,1,4,64,23,0,0
3,1,4,64,24,0,0
3,1,4,64,25,0,0
3,1,4,64,26,0,0
3,1,4,64,27,0,0
3,1,4,64,28,0,0
3,1,4,64,29,0,0
3,1,4,64,30,0,0
3,1,4,64,31,0,0
3,1,4,64,32,0,0
3,1,4,64,33,0,0
3,1,4,64,34,0,0
3,1,4,64,35,0,0
3,1,4,64,36,0,0
3,1,4,64,37,0,0
3,1,4,64,38,0,0
3,1,4,64,39,0,0
3,1,4,64,40,0,0
3,1,4,64,41,0,0
3,1,4,64,42,0,0
3,1,4,64,43,0,0
3,1,4,64,44,0,0
3,1,4,64,45,0,0
3,1,4,64,46,0,0
3,1,4,64,47,0,0
3,1,4,64,48,0,0
3,1,4,64,49,0,0
3,1,4,64,50,0,0
3,1,4,64,51,0,0
3,1,4,64,52,0,0
3,1,4,64,53,0,0
3,1,4,64,54,0,0
3,1,4,64,55,0,0
3,1,4,64,56,0,0
3,1,4,64,57,0,0
3,1,4,64,58,0,0
3,1,4,64,59,0,0
3,1,4,64,60,0,0
3,1,4,64,61,0,0
3,1,4,64,62,0,0
3,1,4,64,63,0,0
3,1,4,64,64,0,0
3,1,4,64,65,0,0
3,1,4,64,66,0,0
3,1,4,64,67,0,0
3,1,4,64,68,0,0
3,1,4,64,69,0,0
3,1,4,64,70,0,0
3,1,4,64,71,0,0
3,1,4,64,72,0,0
3,1,4,64,73,0,0
3,1,4,64,74,0,0
3,1,4,64,75,0,0
3,1,4,64,76,0,0
3,1,4,64,77,0,0
3,1,4,64,78,0,0
3,1,4,64,79,0,0
3,1,4,64,80,0,0
3,1,4,64,81,0,0
3,1,4,64,82,0,0
3,1,4,64,83,0,0
3,1,4,64,84,0,0
3,1,4,64,85,0,0
3,1,4,64,86,0,0
3,1,4,64,87,0,0
3,1,4,64,88,0,0
3,1,4,64,89,0,0
3,1,4,64,90,0,0
3,1,4,64,91,0,0
3,1,4,64,92,0,0
3,1,4,64,93,0,0
3,1,4,64,94,0,0
3,1,4,64,95,0,0
3,1,4,64,96,0,0
3,1,4,64,97,0,0
3,1,4,64,98,0,0
3,1,4,64,99,0,0
3,1,4,64,100,0,0
3,1,4,64,101,0,0
3,1,4,64,102,0,0
3,1,4,64,103,0,0
3,1,4,64,104,0,0
3,1,4,64,105,0,0
3,1,4,64,106,0,0
3,1,4,64,107,0,0
3,1,4,64,108,0,0
3,1,4,64,109,0,0
3,1,4,64,110,0,0
3,1,4,64,111,0,0
3,1,4,64,112,0,0
3,1,4,64,113,0,0
3,1,4,64,114,0,0
3,1,4,64,115,0,0
3,1,4,64,116,0,0
3,1,4,64,117,0,0
3,1,4,64,118,0,0
3,1,4,64,119,0,0
3,1,4,64,120,0,0
3,1,4,64,121,0,0
3,1,4,64,122,0,0
3,1,4,64,123,0,0
3,1,4,64,124,0,0
3,1,4,64,125,0,0
3,1,4,64,126,0,0
3,1,4,64,127,0,0
3,1,4,64,128,0,0
3,1,4,64,129,0,0
3,1,4,64,130,0,0
3,1,4,64,131,0,0
3,1,4,64,132,0,0
3,1,4,64,133,0,0
3,1,4,64,134,0,0
3,1,4,64,135,0,0
3,1,4,64,136,0,0
3,1,4,64,137,0,0
3,1,4,64,138,0,0
3,1,4,64,139,0,0
3,1,4,64,140,0,0
3,1,4,64,141,0,0
3,1,4,64,142,0,0
3,1,4,64,143,0,0
3,1,4,64,144,0,0
3,1,4,64,145,0,0
3,1,4,64,146,0,0
3,1,4,64,147,0,0
3,1,4,64,148,0,0
3,1,4,64,149,0,0
3,1,4,64,150,0,0
3,1,4,64,151,0,0
3,1,4,64,152,0,0
3,1,4,64,153,0,0
3,1,4,64,154,0,0
3,1,4,64,155,0,0
3,1,4,64,156,0,0
3,1,4,64,157,0,0
3,1,4,64,158,0,0
3,1,4,64,159,0,0
3,1,4,64,160,0,0
3,1,4,64,161,0,0
3,1,4,64,162,0,0
3,1,4,64,163,0,0
3,1,4,64,164,0,0
3,1,4,64,165,0,0
3,1,4,64,166,0,0
3,1,4,64,167,0,0
3,1,4,64,168,0,0
3,1,4,64,169,0,0
3,1,4,64,170,0,0
3,1,4,64,171,0,0
3,1,4,64,172,0,0
3,1,4,64,173,0,0
3,1,4,64,174,0,0
3,1,4,64,175,0,0
3,1,4,64,176,0,0
3,1,4,64,177,0,0
3,1,4,64,178,0,0
3,1,4,64,179,0,0
3,1,4,64,180,0,0
3,1,4,64,181,0,0
3,1,4,64,182,0,0
3,1,4,64,183,0,0
3,1,4,64,184,0,0
3,1,4,64,185,0,0
3,1,4,64,186,0,0
3,1,4,64,187,0,0
3,1,4,64,188,0,0
3,1,4,64,189,0,0
3,1,4,64,190,0,0
3,1,4,64,191,0,0
3,1,4,64,192,0,0
3,1,4,64,193,0,0
3,1,4,64,194,0,0
3,1,4,64,195,0,0
3,1,4,64,196,0,0
3,1,4,64,197,0,0
3,1,4,64,198,0,0
3,1,4,64,199,0,0
3,1,4,128,0,0,0
3,1,4,128,1,0,0
3,1,4,128,2,0,0
3,1,4,128,3,0,0
3,1,4,128,4,0,0
3,1,4,128,5,0,0
3,1,4,128,6,0,0
3,1,4,128,7,0,0
3,1,4,128,8,0,0
3,1,4,128,9,0,0
3,1,4,128,10,0,0
3,1,4,128,11,0,0
3,1,4,128,12,0,0
3,1,4,128,13,0,0
3,1,4,128,14,0,0
3,1,4,128,15,0,0
3,1,4,128,16,0,0
3,1,4,128,17,0,0
3,1,4,128,18,0,0
3,1,4,128,19,0,0
3,1,4,128,20,0,0
3,1,4,128,21,0,0
3,1,4,128,22,0,0
3,1,4,128,23,0,0
3,1,4,128,24,0,0
3,1,4,128,25,0,0
3,1,4,128,26,0,0
3,1,4,128,27,0,0
3,1,4,128,28,0,0
3,1,4,128,29,0,0
3,1,4,128,30,0,0
3,1,4,128,31,0,0
3,1,4,128,32,0,0
3,1,4,128,33,0,0
3,1,4,128,34,0,0
3,1,4,128,35,0,0
3,1,4,128,36,0,0
3,1,4,128,37,0,0
3,1,4,128,38,0,0
3,1,4,128,39,0,0
3,1,4,128,40,0,0
3,1,4,128,41,0,0
3,1,4,128,42,0,0
3,1,4,128,43,0,0
3,1,4,128,44,0,0
3,1,4,128,45,0,0
3,1,4,128,46,0,0
3,1,4,128,47,0,0
3,1,4,128,48,0,0
3,1,4,128,49,0,0
3,1,4,128,50,0,0
3,1,4,128,51,0,0
3,1,4,128,52,0,0
3,1,4,128,53,0,0
3,1,4,128,54,0,0
3,1,4,128,55,0,0
3,1,4,128,56,0,0
3,1,4,128,57,0,0
3,1,4,128,58,0,0
3,1,4,128,59,0,0
3,1,4,128,60,0,0
3,1,4,128,61,0,0
3,1,4,128,62,0,0
3,1,4,128,63,0,0
3,1,4,128,64,0,0
3,1,4,128,65,0,0
3,1,4,128,66,0,0
3,1,4,128,67,0,0
3,1,4,128,68,0,0
3,1,4,128,69,0,0
3,1,4,128,70,0,0
3,1,4,128,71,0,0
3,1,4,128,72,0,0
3,1,4,128,73,0,0
3,1,4,128,74,0,0
3,1,4,128,75,0,0
3,1,4,128,76,0,0
3,1,4,128,77,0,0
3,1,4,128,78,0,0
3,1,4,128,79,0,0
3,1,4,128,80,0,0
3,1,4,128,81,0,0
3,1,4,128,82,0,0
3,1,4,128,83,0,0
3,1,4,128,84,0,0
3,1,4,128,85,0,0
3,1,4,128,86,0,0
3,1,4,128,87,0,0
3,1,4,128,88,0,0
3,1,4,128,89,0,0
3,1,4,128,90,0,0
3,1,4,128,91,0,0
3,1,4,128,92,0,0
3,1,4,128,93,0,0
3,1,4,128,94,0,0
3,1,4,128,95,0,0
3,1,4,128,96,0,0
3,1,4,128,97,0,0
3,1,4,128,98,0,0
3,1,4,128,99,0,0
3,1,4,128,100,0,0
3,1,4,128,101,0,0
3,1,4,128,102,0,0
3,1,4,128,103,0,0
3,1,4,128,104,0,0
3,1,4,128,105,0,0
3,1,4,128,106,0,0
3,1,4,128,107,0,0
3,1,4,128,108,0,0
3,1,4,128,109,0,0
3,1,4,128,110,0,0
3,1,4,128,111,0,0
3,1,4,128,112,0,0
3,1,4,128,113,0,0
3,1,4,128,114,0,0
3,1,4,128,115,0,0
3,1,4,128,116,0,0
3,1,4,128,117,0,0
3,1,4,128,118,0,0
3,1,4,128,119,0,0
3,1,4,128,120,0,0
3,1,4,128,121,0,0
3,1,4,128,122,0,0
3,1,4,128,123,0,0
3,1,4,128,124,0,0
3,1,4,128,125,0,0
3,1,4,128,126,0,0
3,1,4,128,127,0,0
3,1,4,128,128,0,0
3,1,4,128,129,0,0
3,1,4,128,130,0,0
3,1,4,128,131,0,0
3,1,4,128,132,0,0
3,1,4,128,133,0,0
3,1,4,128,134,0,0
3,1,4,128,135,0,0
3,1,4,128,136,0,0
3,1,4,128,137,0,0
3,1,4,128,138,0,0
3,1,4,128,139,0,0
3,1,4,128,140,0,0
3,1,4,128,141,0,0
3,1,4,128,142,0,0
3,1,4,128,143,0,0
3,1,4,128,144,0,0
3,1,4,128,145,0,0
3,1,4,128,146,0,0
3,1,4,128,147,0,0
3,1,4,128,148,0,0
3,1,4,128,149,0,0
3,1,4,128,150,0,0
3,1,4,128,151,0,0
3,1,4,128,152,0,0
3,1,4,128,153,0,0
3,1,4,128,154,0,0
3,1,4,128,155,0,0
3,1,4,128,156,0,0
3,1,4,128,157,0,0
3,1,4,128,158,0,0
3,1,4,128,159,0,0
3,1,4,128,160,0,0
3,1,4,128,161,0,0
3,1,4,128,162,0,0
3,1,4,128,163,0,0
3,1,4,128,164,0,0
3,1,4,128,165,0,0
3,1,4,128,166,0,0
3,1,4,128,167,0,0
3,1,4,128,168,0,0
3,1,4,128,169,0,0
3,1,4,128,170,0,0
3,1,4,128,171,0,0
3,1,4,128,172,0,0
3,1,4,128,173,0,0
3,1,4,128,174,0,0
3,1,4,128,175,0,0
3,1,4,128,176,0,0
3,1,4,128,177,0,0
3,1,4,128,178,0,0
3,1,4,128,179,0,0
3,1,4,128,180,0,0
3,1,4,128,181,0,0
3,1,4,128,182,0,0
3,1,4,128,183,0,0
3,1,4,128,184,0,0
3,1,4,128,185,0,0
3,1,4,128,186,0,0
3,1,4,128,187,0,0
3,1,4,128,188,0,0
3,1,4,128,189,0,0
3,1,4,128,190,0,0
3,1,4,128,191,0,0
3,1,4,128,192,0,0
3,1,4,128,193,0,0
3,1,4,128,194,0,0
3,1,4,128,195,0,0
3,1,4,128,196,0,0
3,1,4,128,197,0,0
3,1,4,128,198,0,0
3,1,4,128,199,0,0
3,1,4,256,0,0,0
3,1,4,256,1,0,0
3,1,4,256,2,0,0
3,1,4,256,3,0,0
3,1,4,256,4,0,0
3,1,4,256,5,0,0
3,1,4,256,6,0,0
3,1,4,256,7,0,0
3,1,4,256,8,0,0
3,1,4,256,9,0,0
3,1,4,256,10,0,0
3,1,4,256,11,0,0
3,1,4,256,12,0,0
3,1,4,256,13,0,0
3,1,4,256,14,0,0
3,1,4,256,15,0,0
3,1,4,256,16,0,0
3,1,4,256,17,0,0
3,1,4,256,18,0,0
3,1,4,256,19,0,0
3,1,4,256,20,0,0
3,1,4,256,21,0,0
3,1,4,256,22,0,0
3,1,4,256,23,0,0
3,1,4,256,24,0,0
3,1,4,256,25,0,0
3,1,4,256,26,0,0
3,1,4,256,27,0,0
3,1,4,256,28,0,0
3,1,4,256,29,0,0
3,1,4,256,30,0,0
3,1,4,256,31,0,0
3,1,4,256,32,0,0
3,1,4,256,33,0,0
3,1,4,256,34,0,0
3,1,4,256,35,0,0
3,1,4,256,36,0,0
3,1,4,256,37,0,0
3,1,4,256,38,0,0
3,1,4,256,39,0,0
3,1,4,256,40,0,0
3,1,4,256,41,0,0
3,1,4,256,42,0,0
3,1,4,256,43,0,0
3,1,4,256,44,0,0
3,1,4,256,45,0,0
3,1,4,256,46,0,0
3,1,4,256,47,0,0
3,1,4,256,48,0,0
3,1,4,256,49,0,0
3,1,4,256,50,0,0
3,1,4,256,51,0,0
3,1,4,256,52,0,0
3,1,4,256,53,0,0
3,1,4,256,54,0,0
3,1,4,256,55,0,0
3,1,4,256,56,0,0
3,1,4,256,57,0,0
3,1,4,256,58,0,0
3,1,4,256,59,0,0
3,1,4,256,60,0,0
3,1,4,256,61,0,0
3,1,4,256,62,0,0
3,1,4,256,63,0,0
3,1,4,256,64,0,0
3,1,4,256,65,0,0
3,1,4,256,66,0,0
3,1,4,256,67,0,0
3,1,4,256,68,0,0
3,1,4,256,69,0,0
3,1,4,256,70,0,0
3,1,4,256,71,0,0
3,1,4,256,72,0,0
3,1,4,256,73,0,0
3,1,4,256,74,0,0
3,1,4,256,75,0,0
3,1,4,256,76,0,0
3,1,4,256,77,0,0
3,1,4,256,78,0,0
3,1,4,256,79,0,0
3,1,4,256,80,0,0
3,1,4,256,81,0,0
3,1,4,256,82,0,0
3,1,4,256,83,0,0
3,1,4,256,84,0,0
3,1,4,256,85,0,0
3,1,4,256,86,0,0
3,1,4,256,87,0,0
3,1,4,256,88,0,0
3,1,4,256,89,0,0
3,1,4,256,90,0,0
3,1,4,256,91,0,0
3,1,4,256,92,0,0
3,1,4,256,93,0,0
3,1,4,256,94,0,0
3,1,4,256,95,0,0
3,1,4,256,96,0,0
3,1,4,256,97,0,0
3,1,4,256,98,0,0
3,1,4,256,99,0,0
3,1,4,256,100,0,0
3,1,4,256,101,0,0
3,1,4,256,102,0,0
3,1,4,256,103,0,0
3,1,4,256,104,0,0
3,1,4,256,105,0,0
3,1,4,256,106,0,0
3,1,4,256,107,0,0
3,1,4,256,108,0,0
3,1,4,256,109,0,0
3,1,4,256,110,0,0
3,1,4,256,111,0,0
3,1,4,256,112,0,0
3,1,4,256,113,0,0
3,1,4,256,114,0,0
3,1,4,256,115,0,0
3,1,4,256,116,0,0
3,1,4,256,117,0,0
3,1,4,256,118,0,0
3,1,4,256,119,0,0
3,1,4,256,120,0,0
3,1,4,256,121,0,0
3,1,4,256,122,0,0
3,1,4,256,123,0,0
3,1,4,256,124,0,0
3,1,4,256,125,0,0
3,1,4,256,126,0,0
3,1,4,256,127,0,0
3,1,4,256,128,0,0
3,1,4,256,129,0,0
3,1,4,256,130,0,0
3,1,4,256,131,0,0
3,1,4,256,132,0,0
3,1,4,256,133,0,0
3,1,4,256,134,0,0
3,1,4,256,135,0,0
3,1,4,256,136,0,0
3,1,4,256,137,0,0
3,1,4,256,138,0,0
3,1,4,256,139,0,0
3,1,4,256,140,0,0
3,1,4,256,141,0,0
3,1,4,256,142,0,0
3,1,4,256,143,0,0
3,1,4,256,144,0,0
3,1,4,256,145,0,0
3,1,4,256,146,0,0
3,1,4,256,147,0,0
3,1,4,256,148,0,0
3,1,4,256,149,0,0
3,1,4,256,150,0,0
3,1,4,256,151,0,0
3,1,4,256,152,0,0
3,1,4,256,153,0,0
3,1,4,256,154,0,0
3,1,4,256,155,0,0
3,1,4,256,156,0,0
3,1,4,256,157,0,0
3,1,4,256,158,0,0
3,1,4,256,159,0,0
3,1,4,256,160,0,0
3,1,4,256,161,0,0
3,1,4,256,162,0,0
3,1,4,256,163,0,0
3,1,4,256,164,0,0
3,1,4,256,165,0,0
3,1,4,256,166,0,0
3,1,4,256,167,0,0
3,1,4,256,168,0,0
3,1,4,256,169,0,0
3,1,4,256,170,0,0
3,1,4,256,171,0,0
3,1,4,256,172,0,0
3,1,4,256,173,0,0
3,1,4,256,174,0,0
3,1,4,256,175,0,0
3,1,4,256,176,0,0
3,1,4,256,177,0,0
3,1,4,256,178,0,0
3,1,4,256,179,0,0
3,1,4,256,180,0,0
3,1,4,256,181,0,0
3,1,4,256,182,0,0
3,1,4,256,183,0,0
3,1,4,256,184,0,0
3,1,4,256,185,0,0
3,1,4,256,186,0,0
3,1,4,256,187,0,0
3,1,4,256,188,0,0
3,1,4,256,189,0,0
3,1,4,256,190,0,0
3,1,4,256,191,0,0
3,1,4,256,192,0,0
3,1,4,256,193,0,0
3,1,4,256,194,0,0
3,1,4,256,195,0,0
3,1,4,256,196,0,0
3,1,4,256,197,0,0
3,1,4,256,198,0,0
3,1,4,256,199,0,0
3,1,4,512,0,0,0
3,1,4,512,1,0,0
3,1,4,512,2,0,0
3,1,4,512,3,0,0
3,1,4,512,4,0,0
3,1,4,512,5,0,0
3,1,4,512,6,0,0
3,1,4,512,7,0,0
3,1,4,512,8,0,0
3,1,4,512,9,0,0
3,1,4,512,10,0,0
3,1,4,512,11,0,0
3,1,4,512,12,0,0
3,1,4,512,13,0,0
3,1,4,512,14,0,0
3,1,4,512,15,0,0
3,1,4,512,16,0,0
3,1,4,512,17,0,0
3,1,4,512,18,0,0
3,1,4,512,19,0,0
3,1,4,512,20,0,0
3,1,4,512,21,0,0
3,1,4,512,22,0,0
3,1,4,512,23,0,0
3,1,4,512,24,0,0
3,1,4,512,25,0,0
3,1,4,512,26,0,0
3,1,4,512,27,0,0
3,1,4,512,28,0,0
3,1,4,512,29,0,0
3,1,4,512,30,0,0
3,1,4,512,31,0,0
3,1,4,512,32,0,0
3,1,4,512,33,0,0
3,1,4,512,34,0,0
3,1,4,512,35,0,0
3,1,4,512,36,0,0
3,1,4,512,37,0,0
3,1,4,512,38,0,0
3,1,4,512,39,0,0
3,1,4,512,40,0,0
3,1,4,512,41,0,0
3,1,4,512,42,0,0
3,1,4,512,43,0,0
3,1,4,512,44,0,0
3,1,4,512,45,0,0
3,1,4,512,46,0,0
3,1,4,512,47,0,0
3,1,4,512,48,0,0
3,1,4,512,49,0,0
3,1,4,512,50,0,0
3,1,4,512,51,0,0
3,1,4,512,52,0,0
3,1,4,512,53,0,0
3,1,4,512,54,0,0
3,1,4,512,55,0,0
3,1,4,512,56,0,0
3,1,4,512,57,0,0
3,1,4,512,58,0,0
3,1,4,512,59,0,0
3,1,4,512,60,0,0
3,1,4,512,61,0,0
3,1,4,512,62,0,0
3,1,4,512,63,0,0
3,1,4,512,64,0,0
3,1,4,512,65,0,0
3,1,4,512,66,0,0
3,1,4,512,67,0,0
3,1,4,512,68,0,0
3,1,4,512,69,0,0
3,1,4,512,70,0,0
3,1,4,512,71,0,0
3,1,4,512,72,0,0
3,1,4,512,73,0,0
3,1,4,512,74,0,0
3,1,4,512,75,0,0
3,1,4,512,76,0,0
3,1,4,512,77,0,0
3,1,4,512,78,0,0
3,1,4,512,79,0,0
3,1,4,512,80,0,0
3,1,4,512,81,0,0
3,1,4,512,82,0,0
3,1,4,512,83,0,0
3,1,4,512,84,0,0
3,1,4,512,85,0,0
3,1,4,512,86,0,0
3,1,4,512,87,0,0
3,1,4,512,88,0,0
3,1,4,512,89,0,0
3,1,4,512,90,0,0
3,1,4,512,91,0,0
3,1,4,512,92,0,0
3,1,4,512,93,0,0
3,1,4,512,94,0,0
3,1,4,512,95,0,0
3,1,4,512,96,0,0
3,1,4,512,97,0,0
3,1,4,512,98,0,0
3,1,4,512,99,0,0
3,1,4,512,100,0,0
3,1,4,512,101,0,0
3,1,4,512,102,0,0
3,1,4,512,103,0,0
3,1,4,512,104,0,0
3,1,4,512,105,0,0
3,1,4,512,106,0,0
3,1,4,512,107,0,0
3,1,4,512,108,0,0
3,1,4,512,109,0,0
3,1,4,512,110,0,0
3,1,4,512,111,0,0
3,1,4,512,112,0,0
3,1,4,512,113,0,0
3,1,4,512,114,0,0
3,1,4,512,115,0,0
3,1,4,512,116,0,0
3,1,4,512,117,0,0
3,1,4,512,118,0,0
3,1,4,512,119,0,0
3,1,4,512,120,0,0
3,1,4,512,121,0,0
3,1,4,512,122,0,0
3,1,4,512,123,0,0
3,1,4,512,124,0,0
3,1,4,512,125,0,0
3,1,4,512,126,0,0
3,1,4,512,127,0,0
3,1,4,512,128,0,0
3,1,4,512,129,0,0
3,1,4,512,130,0,0
3,1,4,512,131,0,0
3,1,4,512,132,0,0
3,1,4,512,133,0,0
3,1,4,512,134,0,0
3,1,4,512,135,0,0
3,1,4,512,136,0,0
3,1,4,512,137,0,0
3,1,4,512,138,0,0
3,1,4,512,139,0,0
3,1,4,512,140,0,0
3,1,4,512,141,0,0
3,1,4,512,142,0,0
3,1,4,512,143,0,0
3,1,4,512,144,0,0
3,1,4,512,145,0,0
3,1,4,512,146,0,0
3,1,4,512,147,0,0
3,1,4,512,148,0,0
3,1,4,512,149,0,0
3,1,4,512,150,0,0
3,1,4,512,151,0,0
3,1,4,512,152,0,0
3,1,4,512,153,0,0
3,1,4,512,154,0,0
3,1,4,512,155,0,0
3,1,4,512,156,0,0
3,1,4,512,157,0,0
3,1,4,512,158,0,0
3,1,4,512,159,0,0
3,1,4,512,160,0,0
3,1,4,512,161,0,0
3,1,4,512,162,0,0
3,1,4,512,163,0,0
3,1,4,512,164,0,0
3,1,4,512,165,0,0
3,1,4,512,166,0,0
3,1,4,512,167,0,0
3,1,4,512,168,0,0
3,1,4,512,169,0,0
3,1,4,512,170,0,0
3,1,4,512,171,0,0
3,1,4,512,172,0,0
3,1,4,512,173,0,0
3,1,4,512,174,0,0
3,1,4,512,175,0,0
3,1,4,512,176,0,0
3,1,4,512,177,0,0
3,1,4,512,178,0,0
3,1,4,512,179,0,0
3,1,4,512,180,0,0
3,1,4,512,181,0,0
3,1,4,512,182,0,0
3,1,4,512,183,0,0
3,1,4,512,184,0,0
3,1,4,512,185,0,0
3,1,4,512,186,0,0
3,1,4,512,187,0,0
3,1,4,512,188,0,0
3,1,4,512,189,0,0
3,1,4,512,190,0,0
3,1,4,512,191,0,0
3,1,4,512,192,0,0
3,1,4,512,193,0,0
3,1,4,512,194,0,0
3,1,4,512,195,0,0
3,1,4,512,196,0,0
3,1,4,512,197,0,0
3,1,4,512,198,0,0
3,1,4,512,199,0,0
3,1,4,1024,0,0,0
3,1,4,1024,1,0,0
3,1,4,1024,2,0,0
3,1,4,1024,3,0,0
3,1,4,1024,4,0,0
3,1,4,1024,5,0,0
3,1,4,1024,6,0,0
3,1,4,1024,7,0,0
3,1,4,1024,8,0,0
3,1,4,1024,9,0,0
3,1,4,1024,10,0,0
3,1,4,1024,11,0,0
3,1,4,1024,12,0,0
3,1,4,1024,13,0,0
3,1,4,1024,14,0,0
3,1,4,1024,15,0,0
3,1,4,1024,16,0,0
3,1,4,1024,17,0,0
3,1,4,1024,18,0,0
3,1,4,1024,19,0,0
3,1,4,1024,20,0,0
3,1,4,1024,21,0,0
3,1,4,1024,22,0,0
3,1,4,1024,23,0,0
3,1,4,1024,24,0,0
3,1,4,1024,25,0,0
3,1,4,1024,26,0,0
3,1,4,1024,27,0,0
3,1,4,1024,28,0,0
3,1,4,1024,29,0,0
3,1,4,1024,30,0,0
3,1,4,1024,31,0,0
3,1,4,1024,32,0,0
3,1,4,1024,33,0,0
3,1,4,1024,34,0,0
3,1,4,1024,35,0,0
3,1,4,1024,36,0,0
3,1,4,1024,37,0,0
3,1,4,1024,38,0,0
3,1,4,1024,39,0,0
3,1,4,1024,40,0,0
3,1,4,1024,41,0,0
3,1,4,1024,42,0,0
3,1,4,1024,43,0,0
3,1,4,1024,44,0,0
3,1,4,1024,45,0,0
3,1,4,1024,46,0,0
3,1,4,1024,47,0,0
3,1,4,1024,48,0,0
3,1,4,1024,49,0,0
3,1,4,1024,50,0,0
3,1,4,1024,51,0,0
3,1,4,1024,52,0,0
3,1,4,1024,53,0,0
3,1,4,1024,54,0,0
3,1,4,1024,55,0,0
3,1,4,1024,56,0,0
3,1,4,1024,57,0,0
3,1,4,1024,58,0,0
3,1,4,1024,59,0,0
3,1,4,1024,60,0,0
3,1,4,1024,61,0,0
3,1,4,1024,62,0,0
3,1,4,1024,63,0,0
3,1,4,1024,64,0,0
3,1,4,1024,65,0,0
3,1,4,1024,66,0,0
3,1,4,1024,67,0,0
3,1,4,1024,68,0,0
3,1,4,1024,69,0,0
3,1,4,1024,70,0,0
3,1,4,1024,71,0,0
3,1,4,1024,72,0,0
3,1,4,1024,73,0,0
3,1,4,1024,74,0,0
3,1,4,1024,75,0,0
3,1,4,1024,76,0,0
3,1,4,1024,77,0,0
3,1,4,1024,78,0,0
3,1,4,1024,79,0,0
3,1,4,1024,80,0,0
3,1,4,1024,81,0,0
3,1,4,1024,82,0,0
3,1,4,1024,83,0,0
3,1,4,1024,84,0,0
